"customer_id","gender","senior_citizen","partner","dependents","tenure_months","phone_service","multiple_lines","internet_service","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract","paperless_billing","payment_method","monthly_charges","total_charges","avg_monthly_revenue","tenure_bucket","is_monthly_contract","has_fiber_internet","addon_services_count","churn"
"8595-SIZNC","Female",True,True,False,22,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Bank transfer (automatic)","25.60","548.80","24.9454545454545455","13-24",False,False,0,False
"8008-HAWED","Male",False,False,False,14,False,"No phone service","DSL","No","No","Yes","No","Yes","Yes","Month-to-month",True,"Electronic check","50.75","712.75","50.9107142857142857","13-24",True,False,3,True
"7124-UGSUR","Female",True,True,False,61,True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year",True,"Credit card (automatic)","104.40","6405.00","105.0000000000000000","24+",False,True,4,True
"1862-SKORY","Female",True,True,False,40,False,"No phone service","DSL","No","Yes","No","No","Yes","No","Month-to-month",True,"Electronic check","39.30","1637.40","40.9350000000000000","24+",True,False,2,True
"5236-XMZJY","Female",False,False,False,42,True,"No","DSL","Yes","Yes","Yes","No","No","No","Month-to-month",False,"Bank transfer (automatic)","59.65","2536.55","60.3940476190476190","24+",True,False,3,False
"4827-DPADN","Female",False,True,True,72,True,"Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year",True,"Bank transfer (automatic)","83.30","6042.70","83.9263888888888889","24+",False,False,5,False
"2694-CIUMO","Female",False,False,False,12,True,"Yes","Fiber optic","No","No","No","Yes","No","No","Month-to-month",True,"Credit card (automatic)","79.55","958.25","79.8541666666666667","6-12",True,True,1,False
"5846-ABOBJ","Male",False,True,False,71,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Bank transfer (automatic)","24.45","1730.65","24.3753521126760563","24+",False,False,0,False
"1439-LCGVL","Female",False,True,False,26,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","19.20","459.60","17.6769230769230769","24+",False,False,0,False
"0909-SDHNU","Female",False,False,True,7,False,"No phone service","DSL","Yes","No","No","No","No","No","Month-to-month",False,"Mailed check","29.80","201.95","28.8500000000000000","6-12",True,False,1,False
"4647-XXZAM","Female",False,True,True,6,True,"No","DSL","No","No","No","No","No","No","Month-to-month",False,"Mailed check","45.50","285.20","47.5333333333333333","6-12",True,False,0,False
"1502-XFCVR","Female",False,False,False,58,True,"No","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year",True,"Electronic check","106.45","6145.85","105.9629310344827586","24+",False,True,5,True
"7740-KKCXF","Male",False,True,False,51,False,"No phone service","DSL","No","Yes","No","No","No","No","Month-to-month",True,"Credit card (automatic)","30.05","1529.45","29.9892156862745098","24+",True,False,1,False
"5360-XGYAZ","Male",False,True,True,72,False,"No phone service","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year",True,"Bank transfer (automatic)","65.65","4664.50","64.7847222222222222","24+",False,False,6,False
"9692-TUSXH","Female",False,False,False,18,True,"No","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month",True,"Electronic check","96.05","1740.70","96.7055555555555556","13-24",True,True,3,True
"7912-SYRQT","Female",False,False,False,7,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Bank transfer (automatic)","75.10","552.95","78.9928571428571429","6-12",True,True,0,True
"3557-HTYWR","Female",False,False,False,47,True,"Yes","DSL","Yes","Yes","No","Yes","No","Yes","Two year",False,"Mailed check","74.05","3496.30","74.3893617021276596","24+",False,False,4,False
"4816-JBHOV","Male",True,False,False,2,True,"No","DSL","No","No","No","No","No","No","Month-to-month",True,"Electronic check","44.70","93.70","46.8500000000000000","0-6",True,False,0,True
"8920-NAVAY","Male",True,False,False,62,True,"Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year",True,"Bank transfer (automatic)","110.75","7053.35","113.7637096774193548","24+",False,True,5,False
"1699-TLDLZ","Female",False,True,True,16,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Mailed check","19.70","301.55","18.8468750000000000","13-24",False,False,0,False
"5600-PDUJF","Male",False,False,False,6,True,"No","DSL","No","No","No","Yes","No","No","Month-to-month",True,"Credit card (automatic)","49.50","312.70","52.1166666666666667","6-12",True,False,1,False
"8292-TYSPY","Male",False,False,False,19,True,"No","DSL","No","No","Yes","Yes","No","No","Month-to-month",True,"Credit card (automatic)","55.00","1046.50","55.0789473684210526","13-24",True,False,2,True
"0567-XRHCU","Female",False,True,True,69,False,"No phone service","DSL","Yes","No","Yes","No","No","Yes","Two year",True,"Credit card (automatic)","43.95","2960.10","42.9000000000000000","24+",False,False,3,False
"1867-BDVFH","Male",False,True,True,11,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Electronic check","74.35","834.20","75.8363636363636364","6-12",True,True,0,True
"2067-QYTCF","Female",False,True,False,64,True,"Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month",True,"Electronic check","111.15","6953.40","108.6468750000000000","24+",True,True,5,False
"2359-QWQUL","Female",False,True,False,39,True,"No","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year",True,"Credit card (automatic)","104.70","4134.85","106.0217948717948718","24+",False,True,5,True
"9103-TCIHJ","Female",False,False,False,15,True,"Yes","DSL","Yes","No","No","No","No","No","Month-to-month",True,"Mailed check","55.70","899.80","59.9866666666666667","13-24",True,False,1,True
"7407-SUJIZ","Male",False,False,False,25,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","20.60","541.50","21.6600000000000000","24+",True,False,0,False
"9150-KPBJQ","Female",False,False,False,6,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Credit card (automatic)","19.65","116.85","19.4750000000000000","6-12",False,False,0,False
"0052-DCKON","Male",False,True,False,66,True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year",False,"Bank transfer (automatic)","115.80","7942.15","120.3356060606060606","24+",False,True,6,False
"3654-ARMGP","Female",False,False,False,61,True,"Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year",False,"Credit card (automatic)","88.65","5321.25","87.2336065573770492","24+",False,False,5,False
"9699-UBQFS","Female",True,True,False,43,True,"Yes","Fiber optic","Yes","Yes","No","No","Yes","No","Month-to-month",True,"Electronic check","94.50","4156.80","96.6697674418604651","24+",True,True,3,False
"9367-TCUYN","Female",False,False,False,12,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","20.10","223.60","18.6333333333333333","6-12",True,False,0,False
"1261-FWTTE","Male",True,False,False,23,False,"No phone service","DSL","No","No","No","No","No","Yes","Month-to-month",True,"Bank transfer (automatic)","34.65","768.45","33.4108695652173913","13-24",True,False,1,False
"3528-HFRIQ","Male",True,True,False,71,False,"No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Month-to-month",True,"Bank transfer (automatic)","52.30","3765.05","53.0288732394366197","24+",True,False,4,False
"0708-SJDIS","Female",False,False,False,34,True,"Yes","DSL","No","No","No","Yes","Yes","No","Month-to-month",False,"Mailed check","65.00","2157.50","63.4558823529411765","24+",True,False,2,False
"4140-WJAWW","Female",False,False,False,5,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Credit card (automatic)","19.85","108.05","21.6100000000000000","0-6",True,False,0,True
"2073-QBVBI","Female",False,True,False,41,False,"No phone service","DSL","No","Yes","No","Yes","No","No","One year",False,"Mailed check","35.45","1391.65","33.9426829268292683","24+",False,False,2,False
"6928-ONTRW","Female",False,True,True,72,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Credit card (automatic)","19.70","1379.80","19.1638888888888889","24+",False,False,0,False
"3320-VEOYC","Male",True,False,False,14,True,"Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month",True,"Electronic check","95.60","1273.30","90.9500000000000000","13-24",True,True,2,False
"5231-FIQPA","Female",False,False,False,41,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",True,"Mailed check","19.85","810.45","19.7670731707317073","24+",False,False,0,False
"6617-WLBQC","Female",False,True,True,23,True,"Yes","Fiber optic","Yes","No","No","No","No","No","One year",False,"Credit card (automatic)","81.85","1810.85","78.7326086956521739","13-24",False,True,1,False
"2599-CIPQE","Male",False,True,True,71,True,"No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year",False,"Credit card (automatic)","109.30","7782.85","109.6176056338028169","24+",False,True,6,False
"6653-CBBOM","Female",False,False,False,1,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Electronic check","70.30","70.30","70.3000000000000000","0-6",True,True,0,True
"8774-GSBUN","Male",False,True,False,72,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Mailed check","25.40","1797.10","24.9597222222222222","24+",False,False,0,False
"7326-RIGQZ","Male",False,True,True,6,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Electronic check","69.80","377.85","62.9750000000000000","6-12",True,True,0,False
"1401-FTHFQ","Male",False,True,True,23,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",True,"Credit card (automatic)","20.00","445.30","19.3608695652173913","13-24",False,False,0,False
"3247-ZVOUO","Male",True,True,False,10,True,"Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month",False,"Electronic check","85.55","851.75","85.1750000000000000","6-12",True,True,1,True
"0254-FNMCI","Female",False,False,False,72,True,"No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year",True,"Electronic check","109.90","7624.20","105.8916666666666667","24+",False,True,6,False
"1848-LBZHY","Female",False,True,False,7,True,"No","DSL","Yes","No","No","No","No","No","Month-to-month",True,"Bank transfer (automatic)","50.30","355.10","50.7285714285714286","6-12",True,False,1,False
"6101-IMRMM","Male",False,False,True,6,True,"No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month",False,"Mailed check","94.50","575.45","95.9083333333333333","6-12",True,True,3,True
"8118-TJAFG","Male",False,True,True,9,True,"No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month",True,"Electronic check","101.50","906.85","100.7611111111111111","6-12",True,True,4,False
"5429-LWCMV","Female",False,False,False,12,True,"Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month",True,"Electronic check","89.15","1057.55","88.1291666666666667","6-12",True,True,2,False
"7298-IZWLY","Female",False,False,False,1,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",True,"Mailed check","19.40","19.40","19.4000000000000000","0-6",True,False,0,False
"9758-MFWGD","Female",True,True,True,48,False,"No phone service","DSL","No","Yes","No","No","No","No","One year",False,"Bank transfer (automatic)","29.90","1388.75","28.9322916666666667","24+",False,False,1,False
"3955-JBZZM","Male",False,False,False,20,True,"No","Fiber optic","No","No","No","No","Yes","No","Month-to-month",False,"Electronic check","78.80","1641.30","82.0650000000000000","13-24",True,True,1,False
"1268-ASBGA","Female",True,True,False,16,True,"Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month",True,"Credit card (automatic)","85.35","1375.15","85.9468750000000000","13-24",True,True,1,True
"8943-URTMR","Female",False,False,False,2,True,"No","Fiber optic","No","No","No","No","Yes","No","Month-to-month",True,"Mailed check","79.65","152.70","76.3500000000000000","0-6",True,True,1,True
"4815-TUMEQ","Female",False,False,False,10,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",True,"Mailed check","19.30","185.20","18.5200000000000000","6-12",False,False,0,False
"4713-LZDRV","Female",True,False,False,2,True,"No","Fiber optic","No","No","No","No","No","Yes","Month-to-month",True,"Electronic check","79.60","195.05","97.5250000000000000","0-6",True,True,1,True
"9909-IDLEK","Male",False,True,True,20,True,"Yes","Fiber optic","No","Yes","No","Yes","Yes","No","Month-to-month",False,"Mailed check","96.80","1826.70","91.3350000000000000","13-24",True,True,3,False
"4092-OFQZS","Male",False,True,False,20,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","20.65","417.50","20.8750000000000000","13-24",False,False,0,False
"1561-BWHIN","Male",False,True,True,19,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","19.80","344.50","18.1315789473684211","13-24",False,False,0,False
"4325-NFSKC","Male",True,False,False,19,True,"Yes","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month",True,"Electronic check","90.60","1660.00","87.3684210526315789","13-24",True,True,2,True
"9927-DSWDF","Male",False,True,False,22,True,"No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Month-to-month",True,"Electronic check","104.60","2180.55","99.1159090909090909","13-24",True,True,5,False
"9500-LTVBP","Female",False,False,False,35,True,"Yes","Fiber optic","No","No","No","Yes","No","No","Month-to-month",False,"Credit card (automatic)","80.05","2835.90","81.0257142857142857","24+",True,True,1,False
"7252-NTGSS","Female",False,False,False,1,True,"No","DSL","No","No","No","No","No","No","Month-to-month",False,"Mailed check","45.15","45.15","45.1500000000000000","0-6",True,False,0,False
"8149-AIQCG","Male",False,False,False,39,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Credit card (automatic)","73.15","2730.85","70.0217948717948718","24+",True,True,0,False
"1360-JYXKQ","Female",True,True,False,54,True,"No","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year",True,"Electronic check","99.10","5437.10","100.6870370370370370","24+",False,True,4,False
"2955-PSXOE","Female",False,False,False,1,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",True,"Bank transfer (automatic)","20.20","20.20","20.2000000000000000","0-6",True,False,0,True
"4828-FAZPK","Female",False,True,True,16,True,"Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month",True,"Credit card (automatic)","79.95","1267.95","79.2468750000000000","13-24",True,True,1,False
"6094-ZIVKX","Female",False,False,False,68,True,"No","DSL","Yes","No","Yes","No","No","No","One year",True,"Credit card (automatic)","54.45","3674.95","54.0433823529411765","24+",False,False,2,False
"6925-BAYGL","Female",True,True,False,53,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Credit card (automatic)","25.10","1275.60","24.0679245283018868","24+",False,False,0,False
"3262-EIDHV","Female",False,True,True,72,True,"Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year",False,"Credit card (automatic)","84.70","5893.90","81.8597222222222222","24+",False,False,5,False
"7354-OIJLX","Male",False,False,False,9,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Electronic check","75.85","724.65","80.5166666666666667","6-12",True,True,0,False
"1376-HHBDV","Female",False,False,False,30,True,"No","DSL","Yes","No","No","No","No","No","Month-to-month",True,"Mailed check","48.80","1536.75","51.2250000000000000","24+",True,False,1,False
"6907-NZZIJ","Female",False,False,False,36,True,"Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month",True,"Electronic check","99.15","3615.60","100.4333333333333333","24+",True,True,3,True
"6133-OZILE","Female",False,False,False,18,False,"No phone service","DSL","No","No","Yes","Yes","No","No","Month-to-month",True,"Electronic check","35.20","607.30","33.7388888888888889","13-24",True,False,2,False
"4135-FRWKJ","Female",True,True,True,55,True,"Yes","DSL","Yes","No","Yes","Yes","Yes","No","One year",False,"Electronic check","76.25","4154.55","75.5372727272727273","24+",False,False,4,False
"2911-UREFD","Female",False,True,False,39,False,"No phone service","DSL","Yes","No","Yes","No","Yes","Yes","Month-to-month",False,"Electronic check","55.90","2184.35","56.0089743589743590","24+",True,False,4,True
"3744-ZRRDZ","Male",False,False,False,21,True,"Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month",True,"Electronic check","82.35","1852.85","88.2309523809523810","13-24",True,True,1,True
"5673-TIYIB","Male",False,False,False,2,False,"No phone service","DSL","No","Yes","Yes","Yes","No","No","Month-to-month",True,"Credit card (automatic)","40.40","77.15","38.5750000000000000","0-6",True,False,3,True
"6551-ZCOTS","Male",True,False,False,33,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",True,"Bank transfer (automatic)","24.90","847.80","25.6909090909090909","24+",False,False,0,False
"7191-ADRGF","Male",False,True,False,44,False,"No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Two year",False,"Bank transfer (automatic)","54.30","2390.45","54.3284090909090909","24+",False,False,4,False
"5018-LXQQG","Female",False,True,True,30,True,"No","DSL","Yes","No","No","Yes","No","Yes","Month-to-month",False,"Bank transfer (automatic)","66.30","1923.50","64.1166666666666667","24+",True,False,3,False
"6892-BOGQE","Female",False,True,False,71,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",True,"Bank transfer (automatic)","20.90","1493.20","21.0309859154929577","24+",False,False,0,False
"1602-IJQQE","Female",False,False,False,4,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",False,"Electronic check","75.35","338.10","84.5250000000000000","0-6",True,True,0,True
"4628-WQCQQ","Male",False,False,True,35,True,"No","Fiber optic","No","No","Yes","No","Yes","No","One year",True,"Electronic check","85.15","3030.60","86.5885714285714286","24+",False,True,2,True
"1746-TGTWV","Male",False,True,False,1,True,"No","Fiber optic","No","No","Yes","No","No","No","Month-to-month",False,"Credit card (automatic)","75.35","75.35","75.3500000000000000","0-6",True,True,1,False
"5995-SNNEW","Male",True,True,False,23,True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month",True,"Electronic check","104.45","2184.85","94.9934782608695652","13-24",True,True,4,False
"8050-WYBND","Female",False,False,True,22,False,"No phone service","DSL","No","No","Yes","No","Yes","Yes","One year",True,"Credit card (automatic)","49.45","1031.40","46.8818181818181818","13-24",False,False,3,False
"2821-WARNZ","Female",False,False,True,49,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Credit card (automatic)","19.45","921.30","18.8020408163265306","24+",False,False,0,False
"4879-GZLFH","Female",False,True,True,42,True,"No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month",True,"Electronic check","92.15","3875.40","92.2714285714285714","24+",True,True,3,False
"1644-IRKSF","Female",False,True,True,33,True,"No","Fiber optic","No","No","Yes","No","Yes","Yes","One year",True,"Electronic check","93.80","3124.50","94.6818181818181818","24+",False,True,3,True
"8314-HTWVE","Female",False,True,True,7,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Mailed check","19.85","144.15","20.5928571428571429","6-12",False,False,0,False
"9402-ROUMJ","Female",False,True,True,67,True,"Yes","Fiber optic","Yes","No","Yes","Yes","No","Yes","One year",True,"Bank transfer (automatic)","100.25","6689.00","99.8358208955223881","24+",False,True,4,False
"2507-QZPQS","Male",False,False,False,15,True,"Yes","Fiber optic","No","Yes","No","Yes","No","Yes","Month-to-month",False,"Electronic check","95.70","1451.10","96.7400000000000000","13-24",True,True,3,False
"7159-NOKYQ","Male",False,True,False,67,True,"Yes","Fiber optic","No","Yes","Yes","No","No","Yes","Two year",True,"Electronic check","93.15","6368.20","95.0477611940298507","24+",False,True,3,False
"5707-ZMDJP","Male",False,True,True,53,True,"No","DSL","Yes","Yes","No","Yes","Yes","No","Two year",True,"Mailed check","69.70","3729.60","70.3698113207547170","24+",False,False,4,False
"8779-YIQQA","Male",False,True,True,21,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","19.80","350.10","16.6714285714285714","13-24",False,False,0,False
"7136-IHZJA","Female",False,True,True,40,True,"No","DSL","Yes","Yes","No","Yes","No","Yes","Month-to-month",True,"Mailed check","71.35","2847.20","71.1800000000000000","24+",True,False,4,False
"8966-OIQHG","Female",False,True,True,22,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Bank transfer (automatic)","20.75","452.35","20.5613636363636364","13-24",False,False,0,False
"7074-STDCN","Male",False,False,False,39,False,"No phone service","DSL","No","No","No","Yes","No","Yes","Month-to-month",True,"Electronic check","40.60","1494.50","38.3205128205128205","24+",True,False,2,False
"3705-PSNGL","Male",False,False,False,45,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",True,"Electronic check","20.40","930.45","20.6766666666666667","24+",False,False,0,True
"8739-QOTTN","Female",False,True,False,2,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","20.35","41.85","20.9250000000000000","0-6",True,False,0,False
"1399-OUPJN","Female",False,True,True,57,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Bank transfer (automatic)","19.75","1272.05","22.3166666666666667","24+",False,False,0,False
"0277-BKSQP","Male",False,True,True,8,True,"No","DSL","No","No","No","No","Yes","No","Month-to-month",True,"Electronic check","54.40","475.10","59.3875000000000000","6-12",True,False,1,False
"6502-HCJTI","Male",True,True,False,7,True,"Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month",True,"Credit card (automatic)","94.70","673.10","96.1571428571428571","6-12",True,True,3,True
"2606-RMDHZ","Male",False,False,False,6,False,"No phone service","DSL","No","Yes","No","No","No","No","Month-to-month",True,"Credit card (automatic)","30.50","208.70","34.7833333333333333","6-12",True,False,1,True
"5774-XZTQC","Female",False,True,True,7,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","20.45","150.75","21.5357142857142857","6-12",True,False,0,False
"2676-SSLTO","Male",False,False,False,49,True,"Yes","DSL","No","No","No","Yes","Yes","No","Two year",True,"Bank transfer (automatic)","66.15","3199.00","65.2857142857142857","24+",False,False,2,False
"6266-QHOJZ","Female",False,False,False,65,True,"Yes","Fiber optic","Yes","Yes","No","Yes","No","No","One year",True,"Electronic check","89.85","5844.65","89.9176923076923077","24+",False,True,3,False
"7269-JISCY","Female",False,False,False,55,True,"No","DSL","No","No","No","No","No","No","One year",False,"Bank transfer (automatic)","45.05","2462.60","44.7745454545454545","24+",False,False,0,False
"0363-SVHYR","Male",False,True,True,71,True,"Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year",False,"Bank transfer (automatic)","86.85","6263.80","88.2225352112676056","24+",False,False,6,False
"8547-NSBBO","Male",False,False,False,35,True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No","Month-to-month",True,"Mailed check","96.75","3403.40","97.2400000000000000","24+",True,True,4,False
"8258-GSTJK","Male",True,False,False,3,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Electronic check","77.00","237.75","79.2500000000000000","0-6",True,True,0,True
"6861-OKBCE","Female",False,False,True,11,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Credit card (automatic)","20.10","221.35","20.1227272727272727","6-12",True,False,0,True
"9940-RHLFB","Female",False,False,False,1,True,"No","Fiber optic","No","No","Yes","No","No","No","Month-to-month",False,"Electronic check","75.30","75.30","75.3000000000000000","0-6",True,True,1,True
"6591-QGOYB","Male",False,False,False,17,True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","Month-to-month",True,"Bank transfer (automatic)","106.65","1672.10","98.3588235294117647","13-24",True,True,5,False
"9070-BCKQP","Female",False,True,False,72,True,"Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year",True,"Credit card (automatic)","110.15","7881.20","109.4611111111111111","24+",False,True,5,False
"6421-SZVEM","Female",False,True,True,28,True,"No","Fiber optic","Yes","No","No","No","No","Yes","One year",True,"Bank transfer (automatic)","82.85","2320.80","82.8857142857142857","24+",False,True,2,False
"1328-EUZHC","Female",False,True,False,18,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Mailed check","20.10","370.50","20.5833333333333333","13-24",False,False,0,False
"2995-UPRYS","Female",True,True,False,40,True,"No","Fiber optic","No","Yes","No","Yes","Yes","Yes","One year",True,"Credit card (automatic)","99.20","4062.20","101.5550000000000000","24+",False,True,4,True
"8878-RYUKI","Female",False,False,False,52,True,"No","DSL","No","No","Yes","No","No","Yes","Month-to-month",True,"Electronic check","59.45","3043.70","58.5326923076923077","24+",True,False,2,False
"9633-DENPU","Female",False,True,False,47,True,"No","DSL","No","Yes","No","No","Yes","No","Month-to-month",True,"Bank transfer (automatic)","58.60","2723.40","57.9446808510638298","24+",True,False,2,False
"7811-JIVPF","Female",False,False,False,23,True,"No","DSL","No","No","Yes","No","No","No","Month-to-month",False,"Credit card (automatic)","49.70","1081.25","47.0108695652173913","13-24",True,False,1,False
"7113-HIPFI","Male",False,True,True,66,True,"No","DSL","Yes","Yes","Yes","Yes","No","No","Two year",False,"Mailed check","65.85","4097.05","62.0765151515151515","24+",False,False,4,False
"8541-QVFKM","Female",False,False,False,8,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Electronic check","73.50","632.20","79.0250000000000000","6-12",True,True,0,False
"6686-YPGHK","Male",True,False,False,47,True,"No","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month",False,"Mailed check","85.50","4042.30","86.0063829787234043","24+",True,True,2,True
"1383-EZRWL","Female",False,False,False,7,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","20.05","164.85","23.5500000000000000","6-12",True,False,0,True
"9258-CNWAC","Female",False,True,True,71,True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year",False,"Credit card (automatic)","113.65","8166.80","115.0253521126760563","24+",False,True,6,False
"5371-VYLSX","Female",True,False,False,50,True,"Yes","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month",True,"Electronic check","83.40","4113.70","82.2740000000000000","24+",True,True,2,False
"6374-AFWOX","Male",False,True,False,46,True,"No","DSL","Yes","Yes","Yes","Yes","No","No","Two year",False,"Mailed check","65.65","3047.15","66.2423913043478261","24+",False,False,4,False
"4759-TRPLW","Male",False,False,False,1,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",False,"Electronic check","70.40","70.40","70.4000000000000000","0-6",True,True,0,True
"5317-FLPJF","Female",False,False,False,66,False,"No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year",True,"Bank transfer (automatic)","61.35","4193.40","63.5363636363636364","24+",False,False,5,False
"7621-VPNET","Female",False,True,False,42,True,"Yes","Fiber optic","No","No","Yes","Yes","No","No","Month-to-month",True,"Credit card (automatic)","85.90","3729.75","88.8035714285714286","24+",True,True,2,False
"6034-YMTOB","Female",False,False,False,5,True,"No","Fiber optic","No","No","No","Yes","No","No","Month-to-month",True,"Mailed check","75.65","399.45","79.8900000000000000","0-6",True,True,1,False
"8563-IIOXK","Male",False,True,True,7,True,"No","DSL","Yes","No","No","No","No","No","One year",True,"Electronic check","49.75","331.30","47.3285714285714286","6-12",False,False,1,True
"4903-CNOZC","Male",False,False,False,29,True,"Yes","DSL","No","Yes","Yes","No","No","Yes","One year",False,"Credit card (automatic)","70.90","1964.60","67.7448275862068966","24+",False,False,3,False
"4353-HYOJD","Female",False,True,True,27,True,"No","DSL","No","Yes","No","No","No","No","Month-to-month",False,"Mailed check","49.85","1336.15","49.4870370370370370","24+",True,False,1,False
"8020-BWHYL","Female",True,False,False,15,True,"No","Fiber optic","No","Yes","No","No","No","No","Month-to-month",True,"Credit card (automatic)","75.30","1147.45","76.4966666666666667","13-24",True,True,1,True
